Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Order Date,Loyalty_Score,Quantity,Unit_Price,Total_Price,Age_Group
913,24,Male,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly,2027-10-18 12:00:00,1.3333333333333333,1,56.0,56.0,18–25
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,Next Day Air,Yes,Yes,29,Cash,Every 3 Months,2027-10-19 12:00:00,0.7837837837837838,1,47.0,47.0,36–50
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,Standard,Yes,Yes,27,Venmo,Every 3 Months,2027-10-20 12:00:00,0.627906976744186,1,67.0,67.0,36–50
916,31,Male,Dress,Clothing,22,Rhode Island,L,Purple,Winter,2.9,Yes,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly,2027-10-21 12:00:00,1.064516129032258,1,22.0,22.0,26–35
917,49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Standard,Yes,Yes,16,Venmo,Monthly,2027-10-22 12:00:00,0.32653061224489793,1,34.0,34.0,36–50
918,69,Male,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,11,Bank Transfer,Quarterly,2027-10-23 12:00:00,0.15942028985507245,1,64.0,64.0,51–70
919,65,Male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly,2027-10-24 12:00:00,0.16923076923076924,1,42.0,42.0,51–70
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly,2027-10-25 12:00:00,0.4146341463414634,1,82.0,82.0,36–50
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly,2027-10-26 12:00:00,1.0,1,81.0,81.0,36–50
922,70,Male,Coat,Outerwear,24,South Dakota,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,18,PayPal,Weekly,2027-10-27 12:00:00,0.2571428571428571,1,24.0,24.0,51–70
923,63,Male,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,Yes,Standard,Yes,Yes,13,Credit Card,Monthly,2027-10-28 12:00:00,0.20634920634920634,1,60.0,60.0,51–70
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,7,PayPal,Weekly,2027-10-29 12:00:00,0.12727272727272726,1,24.0,24.0,51–70
925,52,Male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,Yes,Standard,Yes,Yes,37,Cash,Quarterly,2027-10-30 12:00:00,0.7115384615384616,1,78.0,78.0,51–70
926,22,Male,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,Yes,Express,Yes,Yes,8,Cash,Monthly,2027-10-31 12:00:00,0.36363636363636365,1,88.0,88.0,18–25
927,54,Male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly,2027-11-01 12:00:00,0.2037037037037037,1,63.0,63.0,51–70
928,28,Male,Sneakers,Footwear,78,New Mexico,L,Black,Summer,4.4,Yes,Standard,Yes,Yes,8,Venmo,Bi-Weekly,2027-11-02 12:00:00,0.2857142857142857,1,78.0,78.0,26–35
929,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,31,Cash,Every 3 Months,2027-11-03 12:00:00,0.4626865671641791,1,37.0,37.0,51–70
930,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly,2027-11-04 12:00:00,0.4406779661016949,1,94.0,94.0,51–70
931,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,2027-11-05 12:00:00,0.7692307692307693,1,78.0,78.0,26–35
932,24,Male,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,Yes,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,2027-11-06 12:00:00,1.0,1,36.0,36.0,18–25
933,62,Male,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,Yes,Standard,Yes,Yes,45,Debit Card,Bi-Weekly,2027-11-07 12:00:00,0.7258064516129032,1,24.0,24.0,51–70
934,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,Yes,33,Debit Card,Monthly,2027-11-08 12:00:00,0.4714285714285714,1,84.0,84.0,51–70
935,45,Male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,Yes,Express,Yes,Yes,21,Bank Transfer,Monthly,2027-11-09 12:00:00,0.4666666666666667,1,47.0,47.0,36–50
936,58,Male,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly,2027-11-10 12:00:00,0.034482758620689655,1,51.0,51.0,51–70
937,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,Yes,28,Cash,Weekly,2027-11-11 12:00:00,0.9032258064516129,1,84.0,84.0,26–35
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Yes,Express,Yes,Yes,18,Venmo,Quarterly,2027-11-12 12:00:00,0.5625,1,24.0,24.0,26–35
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Yes,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly,2027-11-13 12:00:00,0.5833333333333334,1,97.0,97.0,36–50
940,25,Male,T-shirt,Clothing,89,New York,L,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Monthly,2027-11-14 12:00:00,0.96,1,89.0,89.0,18–25
941,48,Male,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,Yes,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months,2027-11-15 12:00:00,0.3125,1,44.0,44.0,36–50
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months,2027-11-16 12:00:00,0.9743589743589743,1,35.0,35.0,36–50
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly,2027-11-17 12:00:00,1.4615384615384615,1,91.0,91.0,26–35
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,13,Venmo,Fortnightly,2027-11-18 12:00:00,0.40625,1,63.0,63.0,26–35
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly,2027-11-19 12:00:00,0.7222222222222222,1,97.0,97.0,51–70
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months,2027-11-20 12:00:00,0.21052631578947367,1,38.0,38.0,36–50
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,2027-11-21 12:00:00,0.08695652173913043,1,24.0,24.0,36–50
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months,2027-11-22 12:00:00,0.10526315789473684,1,32.0,32.0,51–70
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,Yes,Express,Yes,Yes,11,Venmo,Every 3 Months,2027-11-23 12:00:00,0.22448979591836735,1,90.0,90.0,36–50
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,Yes,Standard,Yes,Yes,49,Venmo,Monthly,2027-11-24 12:00:00,1.4848484848484849,1,36.0,36.0,26–35
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,30,PayPal,Quarterly,2027-11-25 12:00:00,0.5555555555555556,1,37.0,37.0,51–70
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly,2027-11-26 12:00:00,0.723404255319149,1,51.0,51.0,36–50
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,28,PayPal,Monthly,2027-11-27 12:00:00,0.7777777777777778,1,71.0,71.0,36–50
954,68,Male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly,2027-11-28 12:00:00,0.5294117647058824,1,50.0,50.0,51–70
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,2027-11-29 12:00:00,0.3,1,74.0,74.0,51–70
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,4,PayPal,Monthly,2027-11-30 12:00:00,0.07272727272727272,1,75.0,75.0,51–70
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly,2027-12-01 12:00:00,1.4482758620689655,1,99.0,99.0,26–35
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly,2027-12-02 12:00:00,0.2894736842105263,1,23.0,23.0,36–50
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,2027-12-03 12:00:00,0.44285714285714284,1,53.0,53.0,51–70
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly,2027-12-04 12:00:00,0.3333333333333333,1,99.0,99.0,36–50
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,Yes,Standard,Yes,Yes,20,Venmo,Quarterly,2027-12-05 12:00:00,1.1111111111111112,1,48.0,48.0,<18
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,2027-12-06 12:00:00,0.5967741935483871,1,72.0,72.0,51–70
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly,2027-12-07 12:00:00,0.896551724137931,1,64.0,64.0,26–35
964,21,Male,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly,2027-12-08 12:00:00,0.6666666666666666,1,63.0,63.0,18–25
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly,2027-12-09 12:00:00,0.2857142857142857,1,51.0,51.0,36–50
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,Yes,Store Pickup,Yes,Yes,10,Credit Card,Annually,2027-12-10 12:00:00,0.23255813953488372,1,55.0,55.0,36–50
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,Yes,Express,Yes,Yes,19,Cash,Annually,2027-12-11 12:00:00,0.3275862068965517,1,55.0,55.0,51–70
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly,2027-12-12 12:00:00,0.14814814814814814,1,26.0,26.0,26–35
969,57,Male,Shorts,Clothing,67,North Carolina,L,Gray,Summer,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly,2027-12-13 12:00:00,0.8421052631578947,1,67.0,67.0,51–70
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,37,PayPal,Monthly,2027-12-14 12:00:00,0.925,1,31.0,31.0,36–50
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,Yes,4,Cash,Monthly,2027-12-15 12:00:00,0.08888888888888889,1,66.0,66.0,36–50
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly,2027-12-16 12:00:00,0.3191489361702128,1,67.0,67.0,36–50
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3.0,Yes,Standard,Yes,Yes,33,Credit Card,Weekly,2027-12-17 12:00:00,0.5409836065573771,1,61.0,61.0,51–70
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly,2027-12-18 12:00:00,0.5,1,75.0,75.0,51–70
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly,2027-12-19 12:00:00,0.3333333333333333,1,90.0,90.0,51–70
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly,2027-12-20 12:00:00,0.034482758620689655,1,40.0,40.0,51–70
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months,2027-12-21 12:00:00,1.4705882352941178,1,90.0,90.0,26–35
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,Yes,Express,Yes,Yes,34,Cash,Bi-Weekly,2027-12-22 12:00:00,1.7,1,20.0,20.0,18–25
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly,2027-12-23 12:00:00,0.5892857142857143,1,40.0,40.0,51–70
980,64,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,2027-12-24 12:00:00,0.53125,1,33.0,33.0,51–70
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4.0,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months,2027-12-25 12:00:00,0.6964285714285714,1,98.0,98.0,51–70
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly,2027-12-26 12:00:00,1.7407407407407407,1,42.0,42.0,26–35
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly,2027-12-27 12:00:00,1.0571428571428572,1,62.0,62.0,26–35
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly,2027-12-28 12:00:00,1.6666666666666667,1,45.0,45.0,18–25
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly,2027-12-29 12:00:00,0.3076923076923077,1,78.0,78.0,26–35
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,Yes,Express,Yes,Yes,12,Bank Transfer,Annually,2027-12-30 12:00:00,0.375,1,80.0,80.0,26–35
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly,2027-12-31 12:00:00,0.6666666666666666,1,96.0,96.0,51–70
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,Yes,Express,Yes,Yes,48,PayPal,Weekly,2028-01-01 12:00:00,0.7741935483870968,1,47.0,47.0,51–70
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly,2028-01-02 12:00:00,0.94,1,84.0,84.0,36–50
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly,2028-01-03 12:00:00,0.02857142857142857,1,31.0,31.0,51–70
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,Yes,24,Cash,Weekly,2028-01-04 12:00:00,0.5,1,63.0,63.0,36–50
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly,2028-01-05 12:00:00,2.0,1,97.0,97.0,18–25
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly,2028-01-06 12:00:00,1.0869565217391304,1,99.0,99.0,36–50
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly,2028-01-07 12:00:00,0.49019607843137253,1,90.0,90.0,51–70
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly,2028-01-08 12:00:00,0.37735849056603776,1,68.0,68.0,51–70
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Weekly,2028-01-09 12:00:00,0.22727272727272727,1,80.0,80.0,36–50
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,2028-01-10 12:00:00,1.103448275862069,1,91.0,91.0,26–35
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,31,Cash,Fortnightly,2028-01-11 12:00:00,0.484375,1,30.0,30.0,51–70
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly,2028-01-12 12:00:00,0.9411764705882353,1,90.0,90.0,51–70
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,2028-01-13 12:00:00,0.46,1,28.0,28.0,36–50
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,Yes,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly,2028-01-14 12:00:00,0.023255813953488372,1,46.0,46.0,36–50
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,4,Debit Card,Fortnightly,2028-01-15 12:00:00,0.06557377049180328,1,60.0,60.0,51–70
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly,2028-01-16 12:00:00,0.05454545454545454,1,59.0,59.0,51–70
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4.0,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly,2028-01-17 12:00:00,0.05357142857142857,1,68.0,68.0,51–70
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Annually,2028-01-18 12:00:00,1.3333333333333333,1,79.0,79.0,26–35
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly,2028-01-19 12:00:00,0.11627906976744186,1,94.0,94.0,36–50
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50,Venmo,Quarterly,2028-01-20 12:00:00,2.380952380952381,1,83.0,83.0,18–25
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,2,Credit Card,Annually,2028-01-21 12:00:00,0.034482758620689655,1,62.0,62.0,51–70
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,29,PayPal,Annually,2028-01-22 12:00:00,0.7073170731707317,1,85.0,85.0,36–50
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Express,Yes,Yes,11,Venmo,Annually,2028-01-23 12:00:00,0.28205128205128205,1,30.0,30.0,36–50
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly,2028-01-24 12:00:00,0.6851851851851852,1,24.0,24.0,51–70
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly,2028-01-25 12:00:00,0.7441860465116279,1,25.0,25.0,36–50
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually,2028-01-26 12:00:00,0.9642857142857143,1,37.0,37.0,26–35
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly,2028-01-27 12:00:00,0.5254237288135594,1,69.0,69.0,51–70
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3.0,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly,2028-01-28 12:00:00,1.2857142857142858,1,97.0,97.0,26–35
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,34,Cash,Weekly,2028-01-29 12:00:00,0.5,1,24.0,24.0,51–70
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Every 3 Months,2028-01-30 12:00:00,0.75,1,30.0,30.0,18–25
1018,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,14,Credit Card,Annually,2028-01-31 12:00:00,0.6666666666666666,1,53.0,53.0,18–25
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46,Cash,Weekly,2028-02-01 12:00:00,0.92,1,70.0,70.0,36–50
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33,Venmo,Bi-Weekly,2028-02-02 12:00:00,1.03125,1,76.0,76.0,26–35
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually,2028-02-03 12:00:00,1.7083333333333333,1,95.0,95.0,18–25
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,2028-02-04 12:00:00,0.7090909090909091,1,51.0,51.0,51–70
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7,Cash,Annually,2028-02-05 12:00:00,0.11475409836065574,1,41.0,41.0,51–70
1024,61,Male,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months,2028-02-06 12:00:00,0.47540983606557374,1,71.0,71.0,51–70
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly,2028-02-07 12:00:00,0.6428571428571429,1,66.0,66.0,26–35
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,Yes,15,Credit Card,Annually,2028-02-08 12:00:00,0.25,1,84.0,84.0,51–70
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Express,Yes,Yes,39,PayPal,Bi-Weekly,2028-02-09 12:00:00,0.7959183673469388,1,95.0,95.0,36–50
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly,2028-02-10 12:00:00,0.3333333333333333,1,90.0,90.0,26–35
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4,Cash,Fortnightly,2028-02-11 12:00:00,0.08888888888888889,1,36.0,36.0,36–50
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly,2028-02-12 12:00:00,1.1379310344827587,1,22.0,22.0,26–35
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,2028-02-13 12:00:00,0.6379310344827587,1,89.0,89.0,51–70
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly,2028-02-14 12:00:00,1.4545454545454546,1,50.0,50.0,18–25
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly,2028-02-15 12:00:00,0.8,1,36.0,36.0,51–70
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly,2028-02-16 12:00:00,2.1578947368421053,1,52.0,52.0,18–25
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly,2028-02-17 12:00:00,0.6470588235294118,1,29.0,29.0,51–70
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually,2028-02-18 12:00:00,0.5245901639344263,1,89.0,89.0,51–70
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,2028-02-19 12:00:00,0.19117647058823528,1,47.0,47.0,51–70
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly,2028-02-20 12:00:00,0.9230769230769231,1,25.0,25.0,51–70
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly,2028-02-21 12:00:00,0.07317073170731707,1,74.0,74.0,36–50
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly,2028-02-22 12:00:00,1.3448275862068966,1,46.0,46.0,26–35
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly,2028-02-23 12:00:00,0.10294117647058823,1,22.0,22.0,51–70
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly,2028-02-24 12:00:00,0.3055555555555556,1,25.0,25.0,36–50
